uid,x,y,name_jp,name_en,attribute,obj_name_en,obj_attributes,category,categories,importance,category_pin,contents,memo_jp,memo_en,updated_at,link_url_jp,link_url_en,link_anchor,marker_display_style,parent_uid,parent_type
p_1767967775,1658.151958,5113.252488,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""11"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1767967895,1700.229412,5150.101089,,,RUBBLE_PILE,,"{""source_category_id"": ""source_rubble_pile"", ""source_category_jp"": ""がれきの山"", ""source_category_en"": ""Rubble Pile""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Unknown Logic Board"", ""item_name_jp"": ""不明なロジックボード"", ""item_name_en"": ""Unknown Logic Board"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""200""}}]",,RUBBLE_PILE,,,,2026-02-04T15:28:12,,,,,,
p_1767968038,1713.168421,4975.227832,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Logic Board"", ""item_name_jp"": ""損傷したロジックボード"", ""item_name_en"": ""Damaged Logic Board"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""400""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768096007,6578.354063,8941.363966,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Lab Dish"", ""item_name_jp"": ""損傷したシャーレ"", ""item_name_en"": ""Damaged Lab Dish"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""5000""}}, {""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""12"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768096343,6368.712907,8764.657167,,,UNDERGROUND_CAVE,,"{""source_category_id"": ""source_underground_cave"", ""source_category_jp"": ""地下洞窟"", ""source_category_en"": ""Underground Cave""}",,,,UNDERGROUND_CAVE,,,,2026-02-04T15:28:12,,,,,,
p_1768096413,6347.799127,8765.12121,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""12"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768096531,6548.57662,9026.042079,,,UNDERGROUND_CAVE,,"{""source_category_id"": ""source_underground_cave"", ""source_category_jp"": ""地下洞窟"", ""source_category_en"": ""Underground Cave""}",,,,UNDERGROUND_CAVE,,,,2026-02-04T15:28:12,,,,,,
p_1768096694,6979.912216,8939.566144,,,UNDERGROUND_CAVE,,"{""source_category_id"": ""source_underground_cave"", ""source_category_jp"": ""地下洞窟"", ""source_category_en"": ""Underground Cave""}",,,,UNDERGROUND_CAVE,,,,2026-02-04T15:28:12,,,,,,
p_1768096767,6965.499736,8920.495084,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""item_id"": ""Deatheater LEM"", ""item_name_jp"": ""デスイーターLEM"", ""item_name_en"": ""Deatheater LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""中級""}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768096900,6825.149765,8817.10653,,,MONOLITH,,"{""source_category_id"": ""source_monolith"", ""source_category_jp"": ""モノリス"", ""source_category_en"": ""Monolith""}",,,,MONOLITH,,,,2026-02-04T15:28:12,,,,,,
p_1768097003,6891.028303,8723.247527,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""item_id"": ""Lifegiver LEM"", ""item_name_jp"": ""ライフギバーLEM"", ""item_name_en"": ""Lifegiver LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768097155,7075.520218,8652.762047,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",,,,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768097311,6934.430083,8252.779479,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768097516,6916.948325,7947.415774,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768097569,6867.61686,7687.24098,,,MONOLITH,,"{""source_category_id"": ""source_monolith"", ""source_category_jp"": ""モノリス"", ""source_category_en"": ""Monolith""}",,,,MONOLITH,,,,2026-02-04T15:28:12,,,,,,
p_1768097608,6521.652356,7947.918226,,,UNDERGROUND_CAVE,,"{""source_category_id"": ""source_underground_cave"", ""source_category_jp"": ""地下洞窟"", ""source_category_en"": ""Underground Cave""}",,,,UNDERGROUND_CAVE,,,,2026-02-04T15:28:12,,,,,,
p_1768097762,6273.30898,7971.895358,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768097911,6239.920344,7837.416469,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""item_id"": ""Infiltrator LEM"", ""item_name_jp"": ""インフィルトレーターLEM"", ""item_name_en"": ""Infiltrator LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768097945,6271.118035,7864.070746,,,GEO_SCANNER,,"{""source_category_id"": ""source_geo_scanner"", ""source_category_jp"": ""ジオスキャナー"", ""source_category_en"": ""Geo Scanner""}",,,,GEO_SCANNER,,,,2026-02-04T15:28:12,,,,,,
p_1768098051,5930.254529,7635.023714,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768098118,6013.994376,8005.498214,,,UNDERGROUND_CAVE,,"{""source_category_id"": ""source_underground_cave"", ""source_category_jp"": ""地下洞窟"", ""source_category_en"": ""Underground Cave""}",,,,UNDERGROUND_CAVE,,,,2026-02-04T15:28:12,,,,,,
p_1768098250,5947.61071,8394.765394,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""12"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768098400,6109.710571,8577.464763,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768098433,6808.989272,9076.044763,,,GEO_SCANNER,,"{""source_category_id"": ""source_geo_scanner"", ""source_category_jp"": ""ジオスキャナー"", ""source_category_en"": ""Geo Scanner""}",,,,GEO_SCANNER,,,,2026-02-04T15:28:12,,,,,,
p_1768098552,6266.103831,8241.569662,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",,,,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768098582,6127.96019,8141.171075,,,MONOLITH,,"{""source_category_id"": ""source_monolith"", ""source_category_jp"": ""モノリス"", ""source_category_en"": ""Monolith""}",,,,MONOLITH,,,,2026-02-04T15:28:12,,,,,,
p_1768099181,4553.653003,7285.556423,,,GEO_SCANNER,Geo Scanner,"{""source_category_id"": ""source_geo_scanner"", ""source_category_jp"": ""ジオスキャナー"", ""source_category_en"": ""Geo Scanner""}",,,,GEO_SCANNER,,,,2026-05-08T10:39:26,,,,,,
p_1768099254,4305.466359,7137.719989,,,MONOLITH,,"{""source_category_id"": ""source_monolith"", ""source_category_jp"": ""モノリス"", ""source_category_en"": ""Monolith""}",,,,MONOLITH,,,,2026-02-04T15:28:12,,,,,,
p_1768099359,4195.308372,7086.075416,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Logic Board"", ""item_name_jp"": ""損傷したロジックボード"", ""item_name_en"": ""Damaged Logic Board"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""400""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768099794,3980.543405,7027.439118,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Logic Board"", ""item_name_jp"": ""損傷したロジックボード"", ""item_name_en"": ""Damaged Logic Board"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""400""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768099928,3663.885364,6876.114566,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Logic Board"", ""item_name_jp"": ""損傷したロジックボード"", ""item_name_en"": ""Damaged Logic Board"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""400""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768100649,3861.656199,6765.887086,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Logic Board"", ""item_name_jp"": ""損傷したロジックボード"", ""item_name_en"": ""Damaged Logic Board"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""400""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768100794,3435.191653,6880.630618,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""12"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768100865,3207.928304,6977.782685,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Logic Board"", ""item_name_jp"": ""損傷したロジックボード"", ""item_name_en"": ""Damaged Logic Board"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""400""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768100887,3087.281568,6987.480657,,,MONOLITH,,"{""source_category_id"": ""source_monolith"", ""source_category_jp"": ""モノリス"", ""source_category_en"": ""Monolith""}",,,,MONOLITH,,,,2026-02-04T15:28:12,,,,,,
p_1768100948,2868.994001,7056.975805,,,UNDERGROUND_CAVE,,"{""source_category_id"": ""source_underground_cave"", ""source_category_jp"": ""地下洞窟"", ""source_category_en"": ""Underground Cave""}",,,,UNDERGROUND_CAVE,,,,2026-02-04T15:28:12,,,,,,
p_1768108276,3866.013897,4695.763441,,,RUBBLE_PILE,,"{""source_category_id"": ""source_rubble_pile"", ""source_category_jp"": ""がれきの山"", ""source_category_en"": ""Rubble Pile""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Unknown Casing"", ""item_name_jp"": ""不明なケース"", ""item_name_en"": ""Unknown Casing"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""1000""}}]",,RUBBLE_PILE,,,,2026-02-04T15:28:12,,,,,,
p_1768108402,3932.488801,4719.561463,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""item_id"": ""Immuner LEM"", ""item_name_jp"": ""イミューナーLEM"", ""item_name_en"": ""Immuner LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""上級""}}, {""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""5"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768108542,3917.753479,4716.465381,,,RUBBLE_PILE,,"{""source_category_id"": ""source_rubble_pile"", ""source_category_jp"": ""がれきの山"", ""source_category_en"": ""Rubble Pile""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Unknown Module"", ""item_name_jp"": ""不明なモジュール"", ""item_name_en"": ""Unknown Module"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,RUBBLE_PILE,,,,2026-02-04T15:28:12,,,,,,
p_1768109223,4986.3525,4162.627193,,,UNDERGROUND_CAVE,,"{""source_category_id"": ""source_underground_cave"", ""source_category_jp"": ""地下洞窟"", ""source_category_en"": ""Underground Cave""}",,,,UNDERGROUND_CAVE,,,,2026-02-04T15:28:12,,,,,,
p_1768109433,5590.415739,3323.002907,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""item_id"": ""Miner LEM"", ""item_name_jp"": ""マイナーLEM"", ""item_name_en"": ""Miner LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""中級""}}, {""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""20"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768109916,5726.746181,3248.304584,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""item_id"": ""Runner LEM"", ""item_name_jp"": ""ランナーLEM"", ""item_name_en"": ""Runner LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""中級""}}, {""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Local Scanner"", ""item_name_jp"": ""損傷したローカルスキャナー"", ""item_name_en"": ""Damaged Local Scanner"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""3500""}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768110194,5773.384617,3246.732078,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:12,,,,,,
p_1768111385,5301.647815,3026.245984,,,MONOLITH,,"{""source_category_id"": ""source_monolith"", ""source_category_jp"": ""モノリス"", ""source_category_en"": ""Monolith""}",,,,MONOLITH,,,,2026-02-04T15:28:12,,,,,,
p_1768111702,4692.755735,3151.509293,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""item_id"": ""Dodger LEM"", ""item_name_jp"": ""ドッジャーLEM"", ""item_name_en"": ""Dodger LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
p_1768111871,4813.331964,3066.701145,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""15"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-04T15:28:12,,,,,,
